date,weekno,employee_id,name,status
15-May-22,W 21,Atq -448,athena rios,Work From Office
15-May-22,W 21,Atq -472,quincy mendez,Work From Office
15-May-22,W 21,Atq -411,samuel murray,Work From Office
16-May-22,W 21,Atq -461,josh sharp,Work From Office
16-May-22,W 21,Atq -453,NEHEMIAH DIAZ,Work From Office
16-May-22,W 21,Atq -418,HILLARY KIRK,Work From Office
16-May-22,W 21,Atq -373,isiah small,Work From Office
16-May-22,W 21,Atq -418,marquis wyatt,Work From Office
16-May-22,W 21,Atq -414,titus andersen,Work From Office
16-May-22,W 21,Atq -403,will mahoney,Work From Office
16-May-22,W 21,Atq -367,briley orr,Work From Office
16-May-22,W 21,Atq -484,demarcus gordon,Work From Office
16-May-22,W 21,Atq -467,ESPERANZA IRWIN,Work From Office
16-May-22,W 21,Atq -396,karma reeves,Work From Office
16-May-22,W 21,Atq -472,CRISTOFER BERNARD,Work From Office
16-May-22,W 21,Atq -412,tucker austin,Work From Office
16-May-22,W 21,Atq -484,ADYSON MOYER,Work From Office
16-May-22,W 21,Atq -385,JASE INGRAM,Work From Office
16-May-22,W 21,Atq -456,ADRIEL PACE,Work From Office
16-May-22,W 21,Atq -375,kenley marsh,Work From Office
16-May-22,W 21,Atq -475,london kim,Work From Office
16-May-22,W 21,Atq -405,CHRIS FRYE,Work From Office
16-May-22,W 21,Atq -331,JONAH HAMILTON,Work From Office
16-May-22,W 21,Atq -348@,weston horton,Work From Office
16-May-22,W 21,Atq -468,XIOMARA RUIZ,Work From Office
16-May-22,W 21,Atq -368,MACIE CALLAHAN,Work From Office
16-May-22,W 21,Atq -475,rey novak,Work From Office
16-May-22,W 21,Atq -375,HAILEE FITZPATRICK,Work From Office
16-May-22,W 21,Atq -433,JAYCE FUENTES,Work From Office
16-May-22,W 21,Atq -438,miles fields,Work From Office
16-May-22,W 21,Atq -349,trystan ortega,Work From Office
16-May-22,W 21,Atq -459,IRIS WOODARD,Work From Office
16-May-22,W 21,Atq -396,JOEL CRUZ,Work From Office
16-May-22,W 21,Atq -419,FAITH HAMILTON,Work From Office
16-May-22,W 21,Atq -446,april ayers,Work From Office
16-May-22,W 21,Atq -334,BOSTON MORSE,Work From Office
16-May-22,W 21,Atq -343,myla klein,Work From Office
16-May-22,W 21,Atq -335,MADELYNN GRAY,Work From Office
16-May-22,W 21,Atq -440,mckayla parker,Work From Office
16-May-22,W 21,Atq -405,sofia solis,Work From Office
16-May-22,W 21,Atq -450,miya hampton,Work From Office
16-May-22,W 21,Atq -467,cason david,Work From Office
16-May-22,W 21,Atq -443,LYRIC BARTLETT,Work From Office
16-May-22,W 21,Atq -335,TORI SHANNON,Work From Office
16-May-22,W 21,Atq -397,GRACE STONE,Work From Office
16-May-22,W 21,Atq -404,ANA LITTLE,Work From Office
16-May-22,W 21,Atq -441,loki lal,Work From Office
16-May-22,W 21,Atq -366,PETER PANDEY,Work From Office
16-May-22,W 21,Atq -438,MEKHI SINGLETON,Work From Office
16-May-22,W 21,Atq -398,bo cordova,Work From Office
16-May-22,W 21,Atq -411,NEVAEH WALLER,Work From Office
16-May-22,W 21,Atq -462,jarvis singh,Work From Office
16-May-22,W 21,Atq -406,THANOS THAKUR,Work From Office
16-May-22,W 21,Atq -430,MAXIMUS MCKENZIE,Work From Home
16-May-22,W 21,Atq -382,GUSTAVO RITTER,Work From Home
16-May-22,W 21,Atq -398,SALVATORE HENDRIX,Work From Home
16-May-22,W 21,Atq -370,ella roth,Work From Home
16-May-22,W 21,Atq -423,rodrigo price,Work From Home
16-May-22,W 21,Atq -452,AYANNA ATKINS,Sick Leave
16-May-22,W 21,Atq -393,EMMA FREEMAN,Paid Leave
16-May-22,W 21,Atq -421,rylee mullins,Paid Leave
16-May-22,W 21,Atq -432,ryann guerrero,Paid Leave
16-May-22,W 21,Atq -435,DEAN MCLAUGHLIN,Paid Leave
16-May-22,W 21,Atq -419,KAYLAH SCHULTZ,Paid Leave
16-May-22,W 21,Atq -362,kiana mcmillan,Work From Office
16-May-22,W 21,Atq -476,kane malone,Work From Office
16-May-22,W 21,Atq -455,ADITYA WALLS,Work From Office
16-May-22,W 21,Atq -400,chad macias,Work From Office
16-May-22,W 21,Atq -437,dallas weeks,Work From Office
16-May-22,W 21,Atq -372,miley combs,Work From Office
16-May-22,W 21,Atq -374,KALEY FITZPATRICK,Work From Office
16-May-22,W 21,Atq -470,JOVANI POPE,Work From Office
16-May-22,W 21,Atq -385,FINNEGAN GILBERT,Work From Office
16-May-22,W 21,Atq -364,keaton nixon,Work From Office
16-May-22,W 21,Atq -448,athena rios,Work From Office
16-May-22,W 21,Atq -472,QUINCY MENDEZ,Work From Office
16-May-22,W 21,Atq -411,samuel murray,Work From Office
16-May-22,W 21,Atq -461,JOSH SHARP,Work From Office
16-May-22,W 21,Atq -453,NEHEMIAH DIAZ,Work From Office
17-May-22,W 21,Atq -376,dominique benjamin,Work From Office
17-May-22,W 21,Atq -418,hillary kirk,Work From Office
17-May-22,W 21,Atq -373,ISIAH SMALL,Work From Office
17-May-22,W 21,Atq -408,nick orozco,Work From Office
17-May-22,W 21,Atq -418,MARQUIS WYATT,Work From Office
17-May-22,W 21,Atq -414,titus andersen,Work From Office
17-May-22,W 21,Atq -403,WILL MAHONEY,Work From Office
17-May-22,W 21,Atq -393,emma freeman,Work From Office
17-May-22,W 21,Atq -452,ayanna atkins,Work From Office
17-May-22,W 21,Atq -432,ryann guerrero,Work From Office
17-May-22,W 21,Atq -484,demarcus gordon,Work From Office
17-May-22,W 21,Atq -396,karma reeves,Work From Office
17-May-22,W 21,Atq -472,cristofer bernard,Work From Office
17-May-22,W 21,Atq -412,TUCKER AUSTIN,Work From Office
17-May-22,W 21,Atq -484,adyson moyer,Work From Office
17-May-22,W 21,Atq -385,JASE INGRAM,Work From Office
17-May-22,W 21,Atq -456,ADRIEL PACE,Work From Office
17-May-22,W 21,Atq -375,KENLEY MARSH,Work From Office
17-May-22,W 21,Atq -475,LONDON KIM,Work From Office
17-May-22,W 21,Atq -405,chris frye,Work From Office
17-May-22,W 21,Atq -331,jonah hamilton,Work From Office
17-May-22,W 21,Atq -348,weston horton,Work From Office
17-May-22,W 21,Atq -468,xiomara ruiz,Work From Office
17-May-22,W 21,Atq -368,MACIE CALLAHAN,Work From Office
17-May-22,W 21,Atq -475,rey novak,Work From Office
17-May-22,W 21,Atq -375,HAILEE FITZPATRICK,Work From Office
17-May-22,W 21,Atq -433,jayce fuentes,Work From Office
17-May-22,W 21,Atq -438,miles fields,Work From Office
17-May-22,W 21,Atq -349,trystan ortega,Work From Office
17-May-22,W 21,Atq -459,iris woodard,Work From Office
17-May-22,W 21,Atq -396,JOEL CRUZ,Work From Office
17-May-22,W 21,Atq -419,faith hamilton,Work From Office
17-May-22,W 21,Atq -446,april ayers,Work From Office
17-May-22,W 21,Atq -334,boston morse,Work From Office
17-May-22,W 21,Atq -343,myla klein,Work From Office
17-May-22,W 21,Atq -335,madelynn gray,Work From Office
17-May-22,W 21,Atq -440,mckayla parker,Work From Office
17-May-22,W 21,Atq -405,SOFIA SOLIS,Work From Office
17-May-22,W 21,Atq -450,miya hampton,Work From Office
17-May-22,W 21,Atq -467,cason david,Work From Office
17-May-22,W 21,Atq -443,lyric bartlett,Work From Office
17-May-22,W 21,Atq -335,TORI SHANNON,Work From Office
17-May-22,W 21,Atq -397,GRACE STONE,Work From Office
17-May-22,W 21,Atq -404,ana little,Work From Office
17-May-22,W 21,Atq -436,phoenix brady,Work From Office
17-May-22,W 21,Atq -441,loki lal,Work From Office
17-May-22,W 21,Atq -366,peter pandey,Work From Office
17-May-22,W 21,Atq -438,MEKHI SINGLETON,Work From Office
17-May-22,W 21,Atq -398,BO CORDOVA,Work From Office
17-May-22,W 21,Atq -411,nevaeh waller,Work From Office
17-May-22,W 21,Atq -462,JARVIS SINGH,Work From Office
17-May-22,W 21,Atq -406,thanos thakur,Work From Office
17-May-22,W 21,Atq -458,JESSIE CARRILLO,Work From Home
17-May-22,W 21,Atq -430,MAXIMUS MCKENZIE,Work From Home
17-May-22,W 21,Atq -382,gustavo ritter,Work From Home
17-May-22,W 21,Atq -398,SALVATORE HENDRIX,Work From Home
17-May-22,W 21,Atq -370,ella roth,Work From Home
17-May-22,W 21,Atq -423,RODRIGO PRICE,Work From Home
17-May-22,W 21,Atq -367,briley orr,Menstrual Leave
17-May-22,W 21,Atq -421,rylee mullins,Paid Leave
17-May-22,W 21,Atq -419,kaylah schultz,Paid Leave
17-May-22,W 21,Atq -362,KIANA MCMILLAN,Work From Office
17-May-22,W 21,Atq -476,KANE MALONE,Work From Office
17-May-22,W 21,Atq -455,ADITYA WALLS,Work From Office
17-May-22,W 21,Atq -437,dallas weeks,Work From Office
17-May-22,W 21,Atq -372,MILEY COMBS,Work From Office
17-May-22,W 21,Atq -374,KALEY FITZPATRICK,Work From Office
17-May-22,W 21,Atq -470,JOVANI POPE,Work From Office
17-May-22,W 21,Atq -385,FINNEGAN GILBERT,Work From Office
17-May-22,W 21,Atq -364,KEATON NIXON,Work From Office
17-May-22,W 21,Atq -448,ATHENA RIOS,Work From Office
17-May-22,W 21,Atq -472,QUINCY MENDEZ,Work From Office
17-May-22,W 21,Atq -411,samuel murray,Work From Office
17-May-22,W 21,Atq -461,josh sharp,Work From Office
17-May-22,W 21,Atq -453,NEHEMIAH DIAZ,Work From Office
17-May-22,W 21,Atq -376,dominique benjamin,Work From Office
18-May-22,W 21,Atq -418,hillary kirk,Work From Office
18-May-22,W 21,Atq -373,isiah small,Work From Office
18-May-22,W 21,Atq -408,nick orozco,Work From Office
18-May-22,W 21,Atq -418,MARQUIS WYATT,Work From Office
18-May-22,W 21,Atq -414,titus andersen,Work From Office
18-May-22,W 21,Atq -403,WILL MAHONEY,Work From Office
18-May-22,W 21,Atq -393,emma freeman,Work From Office
18-May-22,W 21,Atq -367,briley orr,Work From Office
18-May-22,W 21,Atq -452,ayanna atkins,Work From Office
18-May-22,W 21,Atq -432,RYANN GUERRERO,Work From Office
18-May-22,W 21,Atq -484,DEMARCUS GORDON,Work From Office
18-May-22,W 21,Atq -467,ESPERANZA IRWIN,Work From Office
18-May-22,W 21,Atq -396,KARMA REEVES,Work From Office
18-May-22,W 21,Atq -472,CRISTOFER BERNARD,Work From Office
18-May-22,W 21,Atq -412,tucker austin,Work From Office
18-May-22,W 21,Atq -484,adyson moyer,Work From Office
18-May-22,W 21,Atq -385,JASE INGRAM,Work From Office
18-May-22,W 21,Atq -456,ADRIEL PACE,Work From Office
18-May-22,W 21,Atq -475,london kim,Work From Office
18-May-22,W 21,Atq -405,chris frye,Work From Office
18-May-22,W 21,Atq -331,JONAH HAMILTON,Work From Office
18-May-22,W 21,Atq -348,weston horton,Work From Office
18-May-22,W 21,Atq -468,xiomara ruiz,Work From Office
18-May-22,W 21,Atq -368,macie callahan,Work From Office
18-May-22,W 21,Atq -475,REY NOVAK,Work From Office
18-May-22,W 21,Atq -375,hailee fitzpatrick,Work From Office
18-May-22,W 21,Atq -433,jayce fuentes,Work From Office
18-May-22,W 21,Atq -438,miles fields,Work From Office
18-May-22,W 21,Atq -349,TRYSTAN ORTEGA,Work From Office
18-May-22,W 21,Atq -459,IRIS WOODARD,Work From Office
18-May-22,W 21,Atq -396,JOEL CRUZ,Work From Office
18-May-22,W 21,Atq -419,FAITH HAMILTON,Work From Office
18-May-22,W 21,Atq -334,boston morse,Work From Office
18-May-22,W 21,Atq -343,myla klein,Work From Office
18-May-22,W 21,Atq -335,MADELYNN GRAY,Work From Office
18-May-22,W 21,Atq -440,MCKAYLA PARKER,Work From Office
18-May-22,W 21,Atq -450,miya hampton,Work From Office
18-May-22,W 21,Atq -467,CASON DAVID,Work From Office
18-May-22,W 21,Atq -443,LYRIC BARTLETT,Work From Office
18-May-22,W 21,Atq -335,tori shannon,Work From Office
18-May-22,W 21,Atq -397,GRACE STONE,Work From Office
18-May-22,W 21,Atq -404,ana little,Work From Office
18-May-22,W 21,Atq -436,phoenix brady,Work From Office
18-May-22,W 21,Atq -441,LOKI LAL,Work From Office
18-May-22,W 21,Atq -366,peter pandey,Work From Office
18-May-22,W 21,Atq -438,MEKHI SINGLETON,Work From Office
18-May-22,W 21,Atq -398,BO CORDOVA,Work From Office
18-May-22,W 21,Atq -411,NEVAEH WALLER,Work From Office
18-May-22,W 21,Atq -462,JARVIS SINGH,Work From Office
18-May-22,W 21,Atq -406,THANOS THAKUR,Work From Office
18-May-22,W 21,Atq -458,JESSIE CARRILLO,Work From Home
18-May-22,W 21,Atq -400,CHAD MACIAS,Work From Home
18-May-22,W 21,Atq -430,maximus mckenzie,Work From Home
18-May-22,W 21,Atq -382,GUSTAVO RITTER,Work From Home
18-May-22,W 21,Atq -398,SALVATORE HENDRIX,Work From Home
18-May-22,W 21,Atq -370,ELLA ROTH,Work From Home
18-May-22,W 21,Atq -423,rodrigo price,Work From Home
18-May-22,W 21,Atq -375,KENLEY MARSH,Sick Leave
18-May-22,W 21,Atq -446,APRIL AYERS,Sick Leave
18-May-22,W 21,Atq -421,RYLEE MULLINS,Paid Leave
18-May-22,W 21,Atq -419,kaylah schultz,Paid Leave
18-May-22,W 21,Atq -362,KIANA MCMILLAN,Work From Office
18-May-22,W 21,Atq -476,kane malone,Work From Office
18-May-22,W 21,Atq -455,aditya walls,Work From Office
18-May-22,W 21,Atq -437,DALLAS WEEKS,Work From Office
18-May-22,W 21,Atq -372,MILEY COMBS,Work From Office
18-May-22,W 21,Atq -374,kaley fitzpatrick,Work From Office
18-May-22,W 21,Atq -470,JOVANI POPE,Work From Office
18-May-22,W 21,Atq -385,finnegan gilbert,Work From Office
18-May-22,W 21,Atq -364,KEATON NIXON,Work From Office
18-May-22,W 21,Atq -448,ATHENA RIOS,Work From Office
18-May-22,W 21,Atq -472,quincy mendez,Work From Office
18-May-22,W 21,Atq -411,SAMUEL MURRAY,Work From Office
18-May-22,W 21,Atq -461,josh sharp,Work From Office
18-May-22,W 21,Atq -453,NEHEMIAH DIAZ,Work From Office
18-May-22,W 21,Atq -376,dominique benjamin,Work From Office
19-May-22,W 21,Atq -418,hillary kirk,Work From Office
19-May-22,W 21,Atq -373,isiah small,Work From Office
19-May-22,W 21,Atq -408,NICK OROZCO,Work From Office
19-May-22,W 21,Atq -418,MARQUIS WYATT,Work From Office
19-May-22,W 21,Atq -414,titus andersen,Work From Office
19-May-22,W 21,Atq -403,will mahoney,Work From Office
19-May-22,W 21,Atq -393,EMMA FREEMAN,Work From Office
19-May-22,W 21,Atq -367,briley orr,Work From Office
19-May-22,W 21,Atq -452,AYANNA ATKINS,Work From Office
19-May-22,W 21,Atq -432,ryann guerrero,Work From Office
19-May-22,W 21,Atq -484,demarcus gordon,Work From Office
19-May-22,W 21,Atq -467,ESPERANZA IRWIN,Work From Office
19-May-22,W 21,Atq -396,karma reeves,Work From Office
19-May-22,W 21,Atq -472,CRISTOFER BERNARD,Work From Office
19-May-22,W 21,Atq -412,tucker austin,Work From Office
19-May-22,W 21,Atq -484,ADYSON MOYER,Work From Office
19-May-22,W 21,Atq -385,JASE INGRAM,Work From Office
19-May-22,W 21,Atq -475,london kim,Work From Office
19-May-22,W 21,Atq -331,JONAH HAMILTON,Work From Office
19-May-22,W 21,Atq -435,DEAN MCLAUGHLIN,Work From Office
19-May-22,W 21,Atq -348,weston horton,Work From Office
19-May-22,W 21,Atq -368,MACIE CALLAHAN,Work From Office
19-May-22,W 21,Atq -475,rey novak,Work From Office
19-May-22,W 21,Atq -375,HAILEE FITZPATRICK,Work From Office
19-May-22,W 21,Atq -433,jayce fuentes,Work From Office
19-May-22,W 21,Atq -438,miles fields,Work From Office
19-May-22,W 21,Atq -349,trystan ortega,Work From Office
19-May-22,W 21,Atq -459,iris woodard,Work From Office
19-May-22,W 21,Atq -396,joel cruz,Work From Office
19-May-22,W 21,Atq -419,FAITH HAMILTON,Work From Office
19-May-22,W 21,Atq -446,april ayers,Work From Office
19-May-22,W 21,Atq -334,boston morse,Work From Office
19-May-22,W 21,Atq -343,myla klein,Work From Office
19-May-22,W 21,Atq -335,MADELYNN GRAY,Work From Office
19-May-22,W 21,Atq -440,mckayla parker,Work From Office
19-May-22,W 21,Atq -405,SOFIA SOLIS,Work From Office
19-May-22,W 21,Atq -450,miya hampton,Work From Office
19-May-22,W 21,Atq -467,cason david,Work From Office
19-May-22,W 21,Atq -443,LYRIC BARTLETT,Work From Office
19-May-22,W 21,Atq -335,tori shannon,Work From Office
19-May-22,W 21,Atq -397,grace stone,Work From Office
19-May-22,W 21,Atq -404,ana little,Work From Office
19-May-22,W 21,Atq -436,PHOENIX BRADY,Work From Office
19-May-22,W 21,Atq -441,loki lal,Work From Office
19-May-22,W 21,Atq -366,peter pandey,Work From Office
19-May-22,W 21,Atq -398,BO CORDOVA,Work From Office
19-May-22,W 21,Atq -411,NEVAEH WALLER,Work From Office
19-May-22,W 21,Atq -462,jarvis singh,Work From Office
19-May-22,W 21,Atq -406,THANOS THAKUR,Work From Office
19-May-22,W 21,Atq -458,jessie carrillo,Work From Home
19-May-22,W 21,Atq -400,CHAD MACIAS,Work From Home
19-May-22,W 21,Atq -430,maximus mckenzie,Work From Home
19-May-22,W 21,Atq -382,gustavo ritter,Work From Home
19-May-22,W 21,Atq -398,salvatore hendrix,Work From Home
19-May-22,W 21,Atq -456,ADRIEL PACE,Work From Home
19-May-22,W 21,Atq -375,KENLEY MARSH,Work From Home
19-May-22,W 21,Atq -405,chris frye,Work From Home
19-May-22,W 21,Atq -370,ELLA ROTH,Work From Home
19-May-22,W 21,Atq -423,RODRIGO PRICE,Work From Home
19-May-22,W 21,Atq -421,RYLEE MULLINS,Paid Leave
19-May-22,W 21,Atq -468,XIOMARA RUIZ,Paid Leave
19-May-22,W 21,Atq -419,kaylah schultz,Paid Leave
19-May-22,W 21,Atq -438,MEKHI SINGLETON,Paid Leave
19-May-22,W 21,Atq -362,KIANA MCMILLAN,Work From Office
19-May-22,W 21,Atq -476,kane malone,Work From Office
19-May-22,W 21,Atq -455,ADITYA WALLS,Work From Office
19-May-22,W 21,Atq -437,dallas weeks,Work From Office
19-May-22,W 21,Atq -372,miley combs,Work From Office
19-May-22,W 21,Atq -374@,kaley fitzpatrick,Work From Office
19-May-22,W 21,Atq -470,jovani pope,Work From Office
19-May-22,W 21,Atq -385,finnegan gilbert,Work From Office
19-May-22,W 21,Atq -364,keaton nixon,Work From Office
19-May-22,W 21,Atq -472,quincy mendez,Work From Office
19-May-22,W 21,Atq -411,samuel murray,Work From Office
19-May-22,W 21,Atq -461,JOSH SHARP,Work From Office
19-May-22,W 21,Atq -376,DOMINIQUE BENJAMIN,Work From Office
19-May-22,W 21,Atq -418,hillary kirk,Work From Office
19-May-22,W 21,Atq -373,isiah small,Work From Office
20-May-22,W 21,Atq -408,NICK OROZCO,Work From Office
20-May-22,W 21,Atq -418,MARQUIS WYATT,Work From Office
20-May-22,W 21,Atq -414,titus andersen,Work From Office
20-May-22,W 21,Atq -403,will mahoney,Work From Office
20-May-22,W 21,Atq -393,EMMA FREEMAN,Work From Office
20-May-22,W 21,Atq -367,briley orr,Work From Office
20-May-22,W 21,Atq -452,ayanna atkins,Work From Office
20-May-22,W 21,Atq -432,RYANN GUERRERO,Work From Office
20-May-22,W 21,Atq -484,demarcus gordon,Work From Office
20-May-22,W 21,Atq -467,esperanza irwin,Work From Office
20-May-22,W 21,Atq -396,karma reeves,Work From Office
20-May-22,W 21,Atq -472,CRISTOFER BERNARD,Work From Office
20-May-22,W 21,Atq -412,TUCKER AUSTIN,Work From Office
20-May-22,W 21,Atq -484,ADYSON MOYER,Work From Office
20-May-22,W 21,Atq -385,JASE INGRAM,Work From Office
20-May-22,W 21,Atq -475,london kim,Work From Office
20-May-22,W 21,Atq -331,jonah hamilton,Work From Office
20-May-22,W 21,Atq -435,dean mclaughlin,Work From Office
20-May-22,W 21,Atq -348,WESTON HORTON,Work From Office
20-May-22,W 21,Atq -368,macie callahan,Work From Office
20-May-22,W 21,Atq -475,rey novak,Work From Office
20-May-22,W 21,Atq -375,hailee fitzpatrick,Work From Office
20-May-22,W 21,Atq -433,jayce fuentes,Work From Office
20-May-22,W 21,Atq -438,MILES FIELDS,Work From Office
20-May-22,W 21,Atq -349,trystan ortega,Work From Office
20-May-22,W 21,Atq -459,iris woodard,Work From Office
20-May-22,W 21,Atq -396,joel cruz,Work From Office
20-May-22,W 21,Atq -419,faith hamilton,Work From Office
20-May-22,W 21,Atq -446,APRIL AYERS,Work From Office
20-May-22,W 21,Atq -334,boston morse,Work From Office
20-May-22,W 21,Atq -335,MADELYNN GRAY,Work From Office
20-May-22,W 21,Atq -440,mckayla parker,Work From Office
20-May-22,W 21,Atq -405,SOFIA SOLIS,Work From Office
20-May-22,W 21,Atq -450,miya hampton,Work From Office
20-May-22,W 21,Atq -467,CASON DAVID,Work From Office
20-May-22,W 21,Atq -443,lyric bartlett,Work From Office
20-May-22,W 21,Atq -335,tori shannon,Work From Office
20-May-22,W 21,Atq -397,grace stone,Work From Office
20-May-22,W 21,Atq -404,ANA LITTLE,Work From Office
20-May-22,W 21,Atq -436,phoenix brady,Work From Office
20-May-22,W 21,Atq -441,loki lal,Work From Office
20-May-22,W 21,Atq -366,peter pandey,Work From Office
20-May-22,W 21,Atq -438,mekhi singleton,Work From Office
20-May-22,W 21,Atq -398,bo cordova,Work From Office
20-May-22,W 21,Atq -411,nevaeh waller,Work From Office
20-May-22,W 21,Atq -462,JARVIS SINGH,Work From Office
20-May-22,W 21,Atq -406,thanos thakur,Work From Office
20-May-22,W 21,Atq -458,JESSIE CARRILLO,Work From Home
20-May-22,W 21,Atq -400,CHAD MACIAS,Work From Home
20-May-22,W 21,Atq -430,maximus mckenzie,Work From Home
20-May-22,W 21,Atq -448,ATHENA RIOS,Work From Home
20-May-22,W 21,Atq -453,nehemiah diaz,Work From Home
20-May-22,W 21,Atq -382,gustavo ritter,Work From Home
20-May-22,W 21,Atq -398,salvatore hendrix,Work From Home
20-May-22,W 21,Atq -375,KENLEY MARSH,Work From Home
20-May-22,W 21,Atq -405,chris frye,Work From Home
20-May-22,W 21,Atq -468,XIOMARA RUIZ,Work From Home
20-May-22,W 21,Atq -370,ella roth,Work From Home
20-May-22,W 21,Atq -423,rodrigo price,Work From Home
20-May-22,W 21,Atq -343,myla klein,Sick Leave
20-May-22,W 21,Atq -421,RYLEE MULLINS,Paid Leave
20-May-22,W 21,Atq -456,adriel pace,Paid Leave
20-May-22,W 21,Atq -419,kaylah schultz,Paid Leave
20-May-22,W 21,Atq -389,julien hamilton,Weekly Off
20-May-22,W 21,Atq -414,MCKAYLA MILES,Weekly Off
20-May-22,W 21,Atq -461,SHEA ZUNIGA,Weekly Off
20-May-22,W 21,Atq -426,isabella pittman,Weekly Off
20-May-22,W 21,Atq -362,kiana mcmillan,Weekly Off
20-May-22,W 21,Atq -476,KANE MALONE,Weekly Off
20-May-22,W 21,Atq -455,ADITYA WALLS,Weekly Off
20-May-22,W 21,Atq -458,jessie carrillo,Weekly Off
20-May-22,W 21,Atq -400,CHAD MACIAS,Weekly Off
20-May-22,W 21,Atq -437,dallas weeks,Weekly Off
20-May-22,W 21,Atq -372,MILEY COMBS,Weekly Off
20-May-22,W 21,Atq -374,kaley fitzpatrick,Weekly Off
20-May-22,W 21,Atq -470,jovani pope,Weekly Off
20-May-22,W 21,Atq -455,caylee meadows,Weekly Off
20-May-22,W 21,Atq -385,FINNEGAN GILBERT,Weekly Off
